Route,Direction,Mean_Absolute_Error,Mean_Squared_Error,Root_Mean_Squared_Error,R2,MAE_Train,MPE
38D,1,354.29583921055206,176474.96396776717,420.089233339498,0.2629198863283475,241.07271451393365,-0.0017705378604380162
39A,1,445.8736667124838,338091.2254805385,581.4561251552334,0.5973934576592077,450.2983173384757,-0.01242033476503418
68A,2,324.01812284414893,209844.66592823243,458.0880547757521,0.3970694234523716,294.8667942005049,0.0063968575246386924
68,2,331.7888001609701,231055.73388134348,480.68257081086625,0.3545815289557157,325.1932343069264,-0.014503817843623305
236,2,223.15796609948194,134445.85692095215,366.66859276593647,0.26232094431102726,174.03611947267868,-0.01715079232359851
42D,1,260.26522596900566,221834.21338031656,470.9927954654047,0.29959170035422966,218.61283344234317,0.0184198778634087
67,2,372.79655234268625,240424.07116770395,490.33057335608186,0.4228987314145548,369.4577958119074,-0.01926141039905595
239,2,456.8835477217337,378631.9372211106,615.3307543273867,0.23037065960608227,438.0641273127198,-0.035324502108112964
75,1,421.5526421106514,388246.87545907137,623.0945959154768,0.4978311075883737,393.9720986617714,-0.011886835396940494
16,2,515.2914239227971,459681.8953706067,677.9984479116503,0.3914736626054647,507.7969900913533,-0.01479935934955252
116,2,787.6355071682065,1036300.5741831366,1017.9884941310174,-0.23423546411184892,46.545221807983225,-0.06742697425681311
70D,1,312.9095306613574,178153.1446543249,422.0819169951787,-0.18086289950463996,281.3009779627073,-0.028931560341436156
11,1,618.6780831495189,695975.1212356366,834.251233883197,0.46293940926823074,597.2244445848489,-0.03264050844631705
111,1,236.3889188213339,147668.91593411093,384.2771342847645,0.4930753359766623,209.6383734385043,-0.011042435335065302
104,1,246.65286992031469,112681.50209054504,335.68065492450563,0.43870675037072326,238.26259417467668,-0.01886518329168295
185,2,141.8298846127724,85411.1640427323,292.25188458371366,0.2043787815418482,130.69612852092902,-0.015321797723723982
32X,1,264.26377048746014,110397.24392529824,332.2608070857865,0.47744104299847956,264.2745483753265,-0.006706355459381354
38D,2,212.69517300168536,88728.59739345576,297.87345869253903,-3.435807624436582,110.53782172791064,-0.007868650450494421
39A,2,419.19649346278425,298967.08844474854,546.7788295506224,0.48416869165266163,417.28373316011454,-0.01403652114800253
68A,1,251.06811480939535,108712.65074092717,329.7160152933539,0.2796765707609601,246.1137165693891,-0.04749877010741446
68,1,363.24985095797985,220517.24784902923,469.5926403267296,0.5451822993039003,366.6871366007867,-0.00908652601409718
236,1,143.7392611930276,44362.037642498806,210.62297510599078,0.38588134359147697,125.55614372230755,0.0031587833527279927
