date,timezone,temp,feels_like,wind_speed,wind_deg,weather_main,weather_description,rain
2018-01-13 18:00:00,0,8.0,2.25,7.2,150,Drizzle,light intensity drizzle,0.0
2018-01-13 19:00:00,0,7.55,3.38,5.14,150,Clouds,broken clouds,0.0
2018-01-13 20:00:00,0,7.13,4.07,3.09,140,Clouds,broken clouds,0.0
2018-01-13 21:00:00,0,5.56,1.82,3.6,140,Clouds,scattered clouds,0.0
2018-01-13 22:00:00,0,6.31,2.35,4.12,160,Clouds,scattered clouds,0.0
2018-01-13 23:00:00,0,6.31,2.94,3.6,140,Clouds,broken clouds,0.0
2018-01-14 00:00:00,0,6.32,3.09,3.09,160,Clouds,broken clouds,0.0
2018-01-14 01:00:00,0,5.09,1.98,2.57,150,Clouds,scattered clouds,0.0
2018-01-14 02:00:00,0,4.54,1.69,2.06,170,Clouds,few clouds,0.0
2018-01-14 03:00:00,0,2.38,-0.31,1.54,0,Clouds,few clouds,0.0
2018-01-14 04:00:00,0,4.06,0.04,3.6,160,Clouds,few clouds,0.0
2018-01-14 05:00:00,0,3.68,-0.4,3.6,170,Clouds,few clouds,0.0
2018-01-14 06:00:00,0,4.14,0.33,3.09,170,Clouds,few clouds,0.0
2018-01-14 07:00:00,0,2.05,-1.72,2.57,200,Clouds,few clouds,0.0
2018-01-14 08:00:00,0,2.47,-0.73,2.06,180,Clouds,few clouds,0.0
2018-01-14 09:00:00,0,3.19,-0.44,3.09,170,Clouds,few clouds,0.0
2018-01-14 10:00:00,0,4.54,1.33,2.57,210,Clouds,few clouds,0.0
2018-01-14 11:00:00,0,6.63,3.99,2.06,200,Clouds,scattered clouds,0.0
2018-01-14 12:00:00,0,7.96,4.12,3.6,220,Clouds,broken clouds,0.0
2018-01-14 13:00:00,0,7.97,1.61,7.2,210,Clouds,broken clouds,0.0
2018-01-14 14:00:00,0,7.97,1.79,6.69,200,Clouds,broken clouds,0.0
2018-01-14 15:00:00,0,7.96,0.7,8.23,190,Clouds,overcast clouds,0.0
2018-01-14 16:00:00,0,7.96,0.69,8.75,210,Clouds,broken clouds,0.0
2018-01-14 17:00:00,0,7.97,1.42,7.72,210,Clouds,broken clouds,0.0
2018-01-14 18:00:00,0,7.06,-0.18,8.75,200,Rain,light rain,0.3
2018-01-14 19:00:00,0,7.05,-0.91,9.77,200,Drizzle,light intensity drizzle,0.2
2018-01-14 20:00:00,0,7.96,-0.53,10.8,200,Clouds,broken clouds,0.0
2018-01-14 21:00:00,0,8.0,-0.27,10.8,210,Drizzle,light intensity drizzle,0.1
2018-01-14 22:00:00,0,8.91,1.7,9.26,220,Drizzle,light intensity drizzle,0.5
2018-01-14 23:00:00,0,8.95,0.53,11.32,220,Drizzle,light intensity drizzle,0.3
2018-01-15 00:00:00,0,9.0,0.59,11.32,240,Clouds,broken clouds,0.1
2018-01-15 01:00:00,0,9.07,2.39,9.26,240,Drizzle,light intensity drizzle,0.3
2018-01-15 02:00:00,0,9.53,2.34,9.77,250,Clouds,broken clouds,0.0
2018-01-15 03:00:00,0,9.05,3.08,8.23,250,Drizzle,light intensity drizzle,0.3
2018-01-15 04:00:00,0,9.03,2.79,8.23,250,Drizzle,light intensity drizzle,0.0
2018-01-15 05:00:00,0,9.01,3.49,7.2,250,Clouds,broken clouds,0.0
2018-01-15 06:00:00,0,9.0,3.48,7.2,240,Drizzle,light intensity drizzle,0.2
2018-01-15 07:00:00,0,8.51,2.15,8.23,250,Drizzle,light intensity drizzle,0.2
2018-01-15 08:00:00,0,8.01,1.17,8.75,260,Drizzle,light intensity drizzle,0.3
2018-01-15 09:00:00,0,7.12,1.53,6.69,270,Clouds,scattered clouds,0.1
2018-01-15 10:00:00,0,7.07,-0.53,9.26,270,Clouds,scattered clouds,0.0
2018-01-15 11:00:00,0,7.03,-1.65,10.8,270,Clouds,scattered clouds,0.0
2018-01-15 12:00:00,0,7.0,-0.81,9.26,260,Clouds,broken clouds,0.0
2018-01-15 13:00:00,0,6.97,-2.09,10.8,270,Clouds,broken clouds,0.0
2018-01-15 14:00:00,0,6.51,-0.12,7.72,280,Rain,light intensity shower rain,0.0
2018-01-15 15:00:00,0,6.53,-2.96,11.32,260,Rain,proximity shower rain,0.0
2018-01-15 16:00:00,0,5.57,-4.29,11.83,270,Rain,proximity shower rain,0.4
2018-01-15 17:00:00,0,5.16,-3.15,9.77,260,Rain,proximity shower rain,0.1
2018-01-15 18:00:00,0,5.1,-2.32,8.23,260,Clouds,broken clouds,0.0
2018-01-15 19:00:00,0,5.08,-2.34,8.23,250,Clouds,broken clouds,0.2
2018-01-15 20:00:00,0,5.04,-2.39,8.23,250,Clouds,broken clouds,0.0
2018-01-15 21:00:00,0,4.17,-3.79,9.26,260,Rain,light intensity shower rain,0.1
2018-01-15 22:00:00,0,4.62,-2.15,7.2,250,Clouds,broken clouds,0.0
2018-01-15 23:00:00,0,3.21,-6.14,10.8,260,Clouds,broken clouds,0.2
2018-01-16 00:00:00,0,3.18,-5.46,9.77,260,Clouds,broken clouds,0.0
2018-01-16 01:00:00,0,3.13,-4.44,8.23,260,Clouds,broken clouds,0.0
2018-01-16 02:00:00,0,2.62,-5.03,8.23,260,Clouds,broken clouds,0.2
2018-01-16 03:00:00,0,3.05,-5.76,9.77,260,Clouds,broken clouds,0.1
2018-01-16 04:00:00,0,3.01,-4.94,8.75,250,Clouds,broken clouds,0.0
2018-01-16 05:00:00,0,1.75,-7.82,10.8,260,Clouds,broken clouds,0.0
2018-01-16 06:00:00,0,2.16,-7.72,11.32,260,Clouds,broken clouds,0.0
2018-01-16 07:00:00,0,1.77,-8.16,11.32,260,Clouds,broken clouds,0.0
2018-01-16 08:00:00,0,2.06,-6.75,9.77,250,Clouds,scattered clouds,0.0
2018-01-16 09:00:00,0,2.03,-6.78,9.77,250,Clouds,scattered clouds,0.0
2018-01-16 10:00:00,0,2.15,-5.56,8.23,240,Clouds,scattered clouds,0.1
2018-01-16 11:00:00,0,3.03,-5.63,9.77,250,Clouds,broken clouds,0.0
2018-01-16 12:00:00,0,2.54,-5.69,9.26,240,Snow, light shower sleet,0.3
2018-01-16 13:00:00,0,2.11,-5.83,8.75,260,Snow, light shower sleet,0.1
2018-01-16 14:00:00,0,1.31,-7.11,9.26,250,Clouds,broken clouds,0.6
2018-01-16 15:00:00,0,2.08,-6.01,8.75,240,Clouds,broken clouds,0.0
2018-01-16 16:00:00,0,1.64,-8.47,11.32,260,Clouds,broken clouds,0.0
2018-01-16 17:00:00,0,0.79,-8.43,10.29,250,Snow,light shower snow,0.4
2018-01-16 18:00:00,0,0.75,-6.68,7.72,240,Snow,light shower snow,0.6
2018-01-16 19:00:00,0,0.24,-7.98,8.75,240,Snow,light shower snow,0.0
2018-01-16 20:00:00,0,0.69,-7.25,8.23,240,Snow,light shower snow,0.1
2018-01-16 21:00:00,0,0.26,-8.31,9.26,250,Snow,light shower snow,0.2
2018-01-16 22:00:00,0,0.23,-9.42,10.8,250,Clouds,scattered clouds,0.1
2018-01-16 23:00:00,0,0.29,-8.86,10.29,260,Snow,light shower snow,0.3
2018-01-17 00:00:00,0,0.7,-8.02,9.77,250,Snow,light shower snow,0.5
2018-01-17 01:00:00,0,0.71,-8.16,9.77,260,Clouds,scattered clouds,0.2
2018-01-17 02:00:00,0,1.21,-8.31,10.8,260,Snow,light shower snow,0.0
2018-01-17 03:00:00,0,1.26,-8.97,11.83,260,Snow,light shower snow,0.3
2018-01-17 04:00:00,0,1.32,-8.18,10.8,260,Clouds,broken clouds,0.2
2018-01-17 05:00:00,0,1.82,-8.11,11.32,270,Clouds,broken clouds,0.0
2018-01-17 06:00:00,0,1.36,-7.05,9.26,270,Snow, light shower sleet,0.0
2018-01-17 07:00:00,0,1.82,-5.59,7.72,250,Clouds,broken clouds,0.0
2018-01-17 08:00:00,0,1.76,-4.8,6.69,240,Clouds,scattered clouds,0.0
2018-01-17 09:00:00,0,2.21,-5.66,8.23,250,Clouds,broken clouds,0.0
2018-01-17 10:00:00,0,2.23,-5.84,8.75,250,Clouds,broken clouds,0.0
2018-01-17 11:00:00,0,3.17,-5.62,9.77,250,Clouds,broken clouds,0.0
2018-01-17 12:00:00,0,4.1,-5.64,11.32,250,Clouds,broken clouds,0.0
2018-01-17 13:00:00,0,5.02,-3.3,9.26,250,Clouds,broken clouds,0.0
2018-01-17 14:00:00,0,4.69,-4.04,9.77,250,Clouds,broken clouds,0.0
2018-01-17 15:00:00,0,4.68,-3.52,9.26,250,Clouds,broken clouds,0.0
2018-01-17 16:00:00,0,4.61,-2.53,7.72,260,Rain,light rain,0.0
2018-01-17 17:00:00,0,4.09,-2.97,7.72,240,Clouds,broken clouds,0.0
2018-01-17 18:00:00,0,4.01,-1.81,6.17,220,Rain,light rain,0.3
2018-01-17 19:00:00,0,6.96,2.42,5.14,190,Rain,light rain,1.6
2018-01-17 20:00:00,0,4.07,-2.46,7.2,140,Drizzle,light intensity drizzle rain,0.8
2018-01-17 21:00:00,0,7.94,1.45,8.23,230,Drizzle,light intensity drizzle rain,0.3
2018-01-17 22:00:00,0,9.46,0.81,11.83,240,Drizzle,light intensity drizzle rain,0.3
2018-01-17 23:00:00,0,9.94,-0.48,13.89,250,Rain,light intensity shower rain,0.2
2018-01-18 00:00:00,0,8.94,-3.53,16.46,250,Clouds,broken clouds,0.0
2018-01-18 01:00:00,0,7.12,-6.43,17.49,280,Clouds,broken clouds,0.0
2018-01-18 02:00:00,0,3.85,-7.56,13.89,300,Clouds,broken clouds,0.0
2018-01-18 03:00:00,0,3.66,-3.82,8.23,290,Clouds,broken clouds,0.0
2018-01-18 04:00:00,0,4.1,-3.68,8.75,280,Rain,light intensity shower rain,0.0
2018-01-18 05:00:00,0,4.06,-2.28,6.69,280,Clouds,broken clouds,0.0
2018-01-18 06:00:00,0,3.68,-3.8,8.23,270,Clouds,scattered clouds,0.0
2018-01-18 07:00:00,0,3.22,-3.46,7.2,240,Clouds,scattered clouds,0.0
2018-01-18 08:00:00,0,3.59,-2.31,6.17,240,Clouds,broken clouds,0.0
2018-01-18 09:00:00,0,3.19,-3.86,7.72,250,Clouds,scattered clouds,0.0
2018-01-18 10:00:00,0,4.1,-4.39,9.77,250,Clouds,scattered clouds,0.0
2018-01-18 11:00:00,0,4.14,-3.99,9.26,260,Clouds,scattered clouds,0.0
2018-01-18 12:00:00,0,4.13,-4.72,10.29,270,Clouds,scattered clouds,0.0
2018-01-18 13:00:00,0,4.11,-5.63,11.32,270,Clouds,scattered clouds,0.0
2018-01-18 14:00:00,0,4.59,-3.8,9.26,280,Clouds,scattered clouds,0.0
2018-01-18 15:00:00,0,4.58,-4.16,9.77,270,Clouds,scattered clouds,0.0
2018-01-18 16:00:00,0,4.06,-4.05,8.75,270,Clouds,scattered clouds,0.0
2018-01-18 17:00:00,0,3.17,-5.62,9.77,270,Clouds,few clouds,0.0
2018-01-18 18:00:00,0,2.74,-6.11,9.77,260,Clouds,scattered clouds,0.0
2018-01-18 19:00:00,0,2.22,-6.21,9.26,250,Clouds,few clouds,0.0
2018-01-18 20:00:00,0,2.17,-6.62,9.77,250,Clouds,few clouds,0.0
2018-01-18 21:00:00,0,1.73,-7.12,9.77,260,Clouds,scattered clouds,0.0
2018-01-18 22:00:00,0,1.23,-6.85,8.75,260,Clouds,scattered clouds,0.0
2018-01-18 23:00:00,0,1.21,-5.79,7.2,250,Clouds,few clouds,0.0
2018-01-19 00:00:00,0,1.21,-5.94,7.2,250,Clouds,few clouds,0.0
2018-01-19 01:00:00,0,1.2,-7.04,8.75,250,Clouds,few clouds,0.0
2018-01-19 02:00:00,0,1.2,-7.6,9.77,250,Clouds,few clouds,0.0
2018-01-19 03:00:00,0,1.19,-6.89,8.75,250,Clouds,few clouds,0.0
2018-01-19 04:00:00,0,1.18,-7.06,8.75,250,Clouds,few clouds,0.0
2018-01-19 05:00:00,0,1.16,-6.72,8.23,240,Clouds,few clouds,0.0
2018-01-19 06:00:00,0,1.16,-6.72,8.23,240,Clouds,scattered clouds,0.0
2018-01-19 07:00:00,0,1.19,-6.33,7.72,250,Clouds,few clouds,0.0
2018-01-19 08:00:00,0,1.19,-7.05,8.75,250,Clouds,scattered clouds,0.0
2018-01-19 09:00:00,0,1.21,-7.58,9.77,250,Clouds,broken clouds,0.0
2018-01-19 10:00:00,0,1.65,-7.08,9.77,250,Clouds,broken clouds,0.0
2018-01-19 11:00:00,0,2.18,-6.61,9.77,240,Clouds,scattered clouds,0.0
2018-01-19 12:00:00,0,2.72,-5.78,9.26,250,Clouds,scattered clouds,0.0
2018-01-19 13:00:00,0,3.65,-4.36,8.75,250,Clouds,scattered clouds,0.0
2018-01-19 14:00:00,0,4.09,-3.13,7.72,250,Clouds,scattered clouds,0.0
2018-01-19 15:00:00,0,4.08,-3.86,8.75,250,Clouds,scattered clouds,0.0
2018-01-19 16:00:00,0,3.65,-3.27,7.2,240,Clouds,few clouds,0.0
2018-01-19 17:00:00,0,3.05,-4.53,8.23,240,Clouds,few clouds,0.0
2018-01-19 18:00:00,0,2.69,-4.59,7.72,250,Rain,light intensity shower rain,0.0
2018-01-19 19:00:00,0,2.22,-4.04,6.17,250,Clouds,broken clouds,0.0
2018-01-19 20:00:00,0,2.2,-4.43,6.69,240,Clouds,broken clouds,0.0
2018-01-19 21:00:00,0,2.57,-4.73,7.72,240,Clouds,broken clouds,0.0
2018-01-19 22:00:00,0,2.18,-4.81,7.2,240,Clouds,overcast clouds,0.0
2018-01-19 23:00:00,0,2.17,-3.74,5.66,240,Clouds,overcast clouds,0.0
2018-01-20 00:00:00,0,2.55,-2.23,4.12,220,Clouds,overcast clouds,0.0
2018-01-20 01:00:00,0,3.38,-1.63,4.63,220,Clouds,overcast clouds,0.0
2018-01-20 02:00:00,0,3.02,-0.25,2.06,230,Clouds,overcast clouds,0.0
2018-01-20 03:00:00,0,3.01,-0.26,2.06,220,Clouds,overcast clouds,0.0
2018-01-20 04:00:00,0,3.02,-0.25,2.06,280,Rain,light rain,0.0
2018-01-20 05:00:00,0,2.56,-0.46,2.06,320,Rain,light rain,0.4
2018-01-20 06:00:00,0,2.54,-0.12,1.54,0,Rain,light rain,0.4
2018-01-20 07:00:00,0,2.54,-0.12,1.54,0,Rain,light rain,0.3
2018-01-20 08:00:00,0,2.55,-1.19,3.09,50,Rain,light rain,1.0
2018-01-20 09:00:00,0,2.55,-2.27,4.63,50,Drizzle,light intensity drizzle rain,0.7
2018-01-20 10:00:00,0,2.56,-1.9,4.12,60,Rain,light rain,2.4
2018-01-20 11:00:00,0,3.05,-1.5,4.12,100,Rain,light rain,1.5
2018-01-20 12:00:00,0,3.07,-1.66,4.63,90,Rain,light rain,1.0
2018-01-20 13:00:00,0,3.99,-0.21,4.12,70,Drizzle,light intensity drizzle rain,0.2
2018-01-20 14:00:00,0,3.99,-0.4,4.12,60,Drizzle,light intensity drizzle rain,0.5
2018-01-20 15:00:00,0,4.01,0.53,3.09,30,Drizzle,light intensity drizzle rain,0.1
2018-01-20 16:00:00,0,4.08,1.33,2.06,20,Clouds,broken clouds,0.1
2018-01-20 17:00:00,0,4.07,-0.48,4.63,20,Drizzle,light intensity drizzle rain,0.1
2018-01-20 18:00:00,0,3.6,0.41,2.57,350,Clouds,broken clouds,0.2
2018-01-20 19:00:00,0,2.21,-0.87,2.06,310,Clouds,broken clouds,0.0
2018-01-20 20:00:00,0,1.22,-1.66,1.54,0,Clouds,few clouds,0.0
2018-01-20 21:00:00,0,1.69,-1.64,2.06,240,Clouds,broken clouds,0.0
2018-01-20 22:00:00,0,2.04,-1.95,3.09,270,Clouds,broken clouds,0.0
2018-01-20 23:00:00,0,1.79,-1.52,2.06,330,Clouds,broken clouds,0.0
2018-01-21 00:00:00,0,2.2,0.04,0.51,0,Clouds,broken clouds,0.0
2018-01-21 01:00:00,0,2.7,-0.65,2.57,130,Rain,light rain,0.4
2018-01-21 02:00:00,0,3.63,-0.28,3.6,150,Rain,light rain,1.0
2018-01-21 03:00:00,0,4.53,-0.84,5.66,140,Drizzle,light intensity drizzle rain,0.3
2018-01-21 04:00:00,0,4.57,-1.32,6.69,140,Rain,light rain,1.5
2018-01-21 05:00:00,0,5.1,-1.25,7.2,130,Rain,light rain,2.0
2018-01-21 06:00:00,0,5.64,-1.69,8.75,140,Rain,light rain,2.3
2018-01-21 07:00:00,0,6.1,-1.64,9.77,150,Rain,light rain,1.2
2018-01-21 08:00:00,0,6.6,-0.17,8.23,140,Rain,light rain,2.1
2018-01-21 09:00:00,0,8.29,3.93,5.66,150,Rain,moderate rain,1.8
2018-01-21 10:00:00,0,8.42,6.26,2.57,150,Rain,light rain,1.8
2018-01-21 11:00:00,0,10.4,5.87,6.69,230,Rain,light rain,1.1
2018-01-21 12:00:00,0,10.99,4.93,8.75,240,Rain,light rain,0.3
2018-01-21 13:00:00,0,11.39,4.62,10.29,240,Rain,light rain,1.9
2018-01-21 14:00:00,0,11.89,4.64,10.8,250,Drizzle,light intensity drizzle rain,0.2
2018-01-21 15:00:00,0,11.94,5.43,9.77,250,Drizzle,light intensity drizzle rain,0.0
2018-01-21 16:00:00,0,11.04,0.73,14.4,260,Clouds,broken clouds,0.0
2018-01-21 17:00:00,0,10.03,-0.52,14.4,260,Clouds,broken clouds,0.0
2018-01-21 18:00:00,0,9.03,-0.9,12.86,270,Clouds,scattered clouds,0.0
2018-01-21 19:00:00,0,8.94,-1.2,12.86,270,Clouds,broken clouds,0.0
2018-01-21 20:00:00,0,8.02,-0.32,10.29,270,Clouds,broken clouds,0.0
2018-01-21 21:00:00,0,8.0,-0.87,10.8,260,Clouds,broken clouds,0.0
2018-01-21 22:00:00,0,8.01,-0.33,10.29,260,Clouds,broken clouds,0.0
2018-01-21 23:00:00,0,7.99,2.36,6.17,230,Clouds,broken clouds,0.0
2018-01-22 00:00:00,0,7.98,2.52,6.17,240,Drizzle,light intensity drizzle,0.0
2018-01-22 01:00:00,0,7.99,3.97,4.12,240,Clouds,broken clouds,0.0
2018-01-22 02:00:00,0,7.55,3.09,4.63,230,Clouds,broken clouds,0.0
2018-01-22 03:00:00,0,7.48,2.13,6.17,270,Drizzle,light intensity drizzle,0.0
2018-01-22 04:00:00,0,7.1,1.31,6.69,260,Clouds,broken clouds,0.0
2018-01-22 05:00:00,0,7.06,0.54,7.72,260,Clouds,broken clouds,0.0
2018-01-22 06:00:00,0,7.0,0.63,7.2,270,Clouds,broken clouds,0.0
2018-01-22 07:00:00,0,6.94,-0.16,8.23,270,Clouds,broken clouds,0.0
2018-01-22 08:00:00,0,6.93,0.19,7.72,260,Clouds,broken clouds,0.0
2018-01-22 09:00:00,0,6.98,0.25,7.72,260,Clouds,broken clouds,0.0
2018-01-22 10:00:00,0,7.01,0.84,7.2,250,Clouds,broken clouds,0.0
2018-01-22 11:00:00,0,7.55,0.92,7.72,240,Clouds,broken clouds,0.0
2018-01-22 12:00:00,0,8.01,0.39,9.26,260,Clouds,broken clouds,0.0
2018-01-22 13:00:00,0,8.05,2.6,6.17,270,Clouds,broken clouds,0.0
2018-01-22 14:00:00,0,8.08,2.46,6.17,270,Clouds,broken clouds,0.0
2018-01-22 15:00:00,0,8.08,2.28,6.69,260,Clouds,broken clouds,0.0
2018-01-22 16:00:00,0,8.05,3.33,5.14,220,Clouds,broken clouds,0.0
2018-01-22 17:00:00,0,8.02,4.37,3.6,220,Clouds,broken clouds,0.0
2018-01-22 18:00:00,0,7.99,3.25,5.14,230,Clouds,broken clouds,0.0
2018-01-22 19:00:00,0,7.97,2.69,5.66,230,Clouds,broken clouds,0.0
2018-01-22 20:00:00,0,7.97,2.87,5.66,220,Clouds,broken clouds,0.0
2018-01-22 21:00:00,0,7.98,2.52,6.17,210,Clouds,broken clouds,0.0
2018-01-22 22:00:00,0,8.83,3.71,5.66,210,Clouds,broken clouds,0.0
2018-01-22 23:00:00,0,8.87,3.59,6.17,200,Clouds,broken clouds,0.0
2018-01-23 00:00:00,0,9.38,3.52,7.2,200,Clouds,broken clouds,0.0
2018-01-23 01:00:00,0,9.84,3.92,7.72,200,Clouds,broken clouds,0.0
2018-01-23 02:00:00,0,9.92,5.1,6.17,210,Clouds,broken clouds,0.0
2018-01-23 03:00:00,0,10.81,5.12,7.72,200,Clouds,broken clouds,0.0
2018-01-23 04:00:00,0,11.29,6.81,6.17,210,Clouds,broken clouds,0.4
2018-01-23 05:00:00,0,11.76,7.8,5.66,200,Clouds,broken clouds,0.0
2018-01-23 06:00:00,0,11.33,6.8,6.69,190,Clouds,broken clouds,0.0
2018-01-23 07:00:00,0,11.77,6.01,8.23,220,Clouds,broken clouds,0.0
2018-01-23 08:00:00,0,11.78,6.11,7.72,210,Clouds,broken clouds,0.0
2018-01-23 09:00:00,0,11.71,3.77,11.32,230,Clouds,broken clouds,0.0
2018-01-23 10:00:00,0,11.82,2.92,12.35,230,Clouds,broken clouds,0.0
2018-01-23 11:00:00,0,12.32,3.67,11.83,230,Clouds,broken clouds,0.0
2018-01-23 12:00:00,0,12.37,3.37,12.35,240,Clouds,broken clouds,0.0
2018-01-23 13:00:00,0,12.36,2.04,13.89,240,Clouds,broken clouds,0.0
2018-01-23 14:00:00,0,12.26,1.33,14.4,240,Clouds,scattered clouds,0.0
2018-01-23 15:00:00,0,11.73,1.4,13.38,240,Clouds,broken clouds,0.0
2018-01-23 16:00:00,0,10.83,-1.13,14.92,250,Clouds,broken clouds,0.0
2018-01-23 17:00:00,0,9.5,1.24,9.77,250,Clouds,broken clouds,0.0
2018-01-23 18:00:00,0,9.43,2.6,7.72,240,Clouds,scattered clouds,0.0
2018-01-23 19:00:00,0,8.96,3.32,6.17,230,Clouds,scattered clouds,0.0
2018-01-23 20:00:00,0,8.95,2.05,8.23,220,Clouds,scattered clouds,0.0
2018-01-23 21:00:00,0,8.93,1.67,8.75,210,Clouds,scattered clouds,0.0
2018-01-23 22:00:00,0,9.85,2.41,9.26,200,Clouds,broken clouds,0.0
2018-01-23 23:00:00,0,10.75,1.28,11.83,200,Clouds,broken clouds,0.0
2018-01-24 00:00:00,0,11.26,2.46,11.32,200,Clouds,broken clouds,0.0
2018-01-24 01:00:00,0,11.31,0.22,14.92,200,Clouds,broken clouds,0.0
2018-01-24 02:00:00,0,11.35,0.27,14.92,210,Drizzle,light intensity drizzle,0.0
2018-01-24 03:00:00,0,10.58,2.97,10.8,220,Rain,moderate rain,3.0
2018-01-24 04:00:00,0,9.25,2.35,9.26,230,Rain,moderate rain,5.2
2018-01-24 05:00:00,0,7.71,-3.38,13.89,240,Rain,light rain,2.8
2018-01-24 06:00:00,0,6.95,-2.47,11.32,230,Clouds,broken clouds,0.2
2018-01-24 07:00:00,0,6.52,-2.25,10.29,230,Clouds,broken clouds,0.0
2018-01-24 08:00:00,0,6.09,-1.52,8.75,220,Clouds,scattered clouds,0.0
2018-01-24 09:00:00,0,6.97,-1.73,10.29,230,Clouds,scattered clouds,0.0
2018-01-24 10:00:00,0,7.07,-1.97,10.8,230,Clouds,few clouds,0.0
2018-01-24 11:00:00,0,7.58,-1.54,10.8,230,Clouds,few clouds,0.0
2018-01-24 12:00:00,0,8.0,-2.49,12.86,230,Clouds,few clouds,0.0
2018-01-24 13:00:00,0,6.77,-3.04,11.83,230,Rain,light intensity shower rain,0.0
2018-01-24 14:00:00,0,7.64,-2.91,12.86,240,Clouds,broken clouds,0.0
2018-01-24 15:00:00,0,6.78,-2.31,10.8,240,Clouds,broken clouds,0.0
2018-01-24 16:00:00,0,6.74,-2.0,10.29,240,Clouds,broken clouds,0.0
2018-01-24 17:00:00,0,6.21,-2.28,9.77,240,Clouds,scattered clouds,0.0
2018-01-24 18:00:00,0,6.14,-3.09,10.8,240,Clouds,scattered clouds,0.0
2018-01-24 19:00:00,0,6.09,-3.3,10.8,240,Clouds,scattered clouds,0.0
2018-01-24 20:00:00,0,6.06,-3.33,10.8,230,Clouds,scattered clouds,0.0
2018-01-24 21:00:00,0,6.05,-3.91,11.83,240,Clouds,scattered clouds,0.0
2018-01-24 22:00:00,0,5.58,-4.25,11.32,240,Clouds,scattered clouds,0.0
2018-01-24 23:00:00,0,5.57,-3.75,10.8,230,Clouds,broken clouds,0.0
2018-01-25 00:00:00,0,5.11,-4.64,11.32,230,Clouds,scattered clouds,0.0
2018-01-25 01:00:00,0,5.08,-5.03,11.83,240,Clouds,scattered clouds,0.0
2018-01-25 02:00:00,0,5.05,-3.99,10.29,240,Clouds,scattered clouds,0.0
2018-01-25 03:00:00,0,4.93,-3.41,9.26,230,Clouds,scattered clouds,0.0
2018-01-25 04:00:00,0,4.64,-4.82,10.8,240,Clouds,scattered clouds,0.0
2018-01-25 05:00:00,0,4.6,-3.06,8.23,220,Clouds,scattered clouds,0.0
2018-01-25 06:00:00,0,4.1,-1.31,5.14,200,Clouds,broken clouds,0.0
2018-01-25 07:00:00,0,4.53,-1.34,5.66,200,Clouds,broken clouds,0.0
2018-01-25 08:00:00,0,4.97,-1.2,6.17,200,Clouds,broken clouds,0.0
2018-01-25 09:00:00,0,5.44,-1.02,6.69,200,Clouds,broken clouds,0.0
2018-01-25 10:00:00,0,5.96,-1.5,8.23,230,Rain,light rain,0.0
2018-01-25 11:00:00,0,5.2,-2.2,8.23,230,Clouds,scattered clouds,0.0
2018-01-25 12:00:00,0,6.57,-0.4,7.72,240,Clouds,scattered clouds,0.0
2018-01-25 13:00:00,0,7.02,-0.43,8.75,250,Clouds,broken clouds,0.0
2018-01-25 14:00:00,0,7.39,-0.87,9.77,260,Clouds,scattered clouds,0.0
2018-01-25 15:00:00,0,7.85,-0.15,9.26,270,Clouds,scattered clouds,0.0
2018-01-25 16:00:00,0,6.96,-1.74,10.29,260,Clouds,scattered clouds,0.0
2018-01-25 17:00:00,0,5.61,-1.36,7.72,270,Clouds,scattered clouds,0.0
2018-01-25 18:00:00,0,5.1,-3.22,9.77,260,Clouds,scattered clouds,0.0
2018-01-25 19:00:00,0,5.06,-2.19,8.23,270,Clouds,scattered clouds,0.0
2018-01-25 20:00:00,0,5.05,-2.03,8.23,270,Rain,light intensity shower rain,0.0
2018-01-25 21:00:00,0,5.5,-1.67,8.23,290,Clouds,broken clouds,0.0
2018-01-25 22:00:00,0,5.94,-0.43,7.2,300,Clouds,broken clouds,0.0
2018-01-25 23:00:00,0,5.45,-1.19,7.72,320,Clouds,broken clouds,0.0
2018-01-26 00:00:00,0,5.43,-0.31,6.17,320,Rain,light rain,0.0
2018-01-26 01:00:00,0,5.39,0.36,5.14,310,Clouds,broken clouds,0.0
2018-01-26 02:00:00,0,4.5,0.03,4.12,310,Clouds,broken clouds,0.0
2018-01-26 03:00:00,0,3.22,-2.74,6.17,300,Clouds,scattered clouds,0.0
2018-01-26 04:00:00,0,3.57,-1.97,5.66,290,Clouds,few clouds,0.0
2018-01-26 05:00:00,0,3.55,-0.92,4.12,290,Clouds,few clouds,0.0
2018-01-26 06:00:00,0,1.88,-3.22,4.63,300,Clouds,scattered clouds,0.0
2018-01-26 07:00:00,0,1.01,-3.14,3.09,280,Clouds,scattered clouds,0.0
2018-01-26 08:00:00,0,0.98,-4.1,4.63,280,Clouds,scattered clouds,0.0
2018-01-26 09:00:00,0,2.57,-2.77,5.14,270,Clouds,few clouds,0.0
2018-01-26 10:00:00,0,3.56,-1.08,4.63,260,Clouds,few clouds,0.0
2018-01-26 11:00:00,0,5.03,0.65,4.12,270,Clouds,few clouds,0.0
2018-01-26 12:00:00,0,5.59,1.85,3.09,230,Clouds,scattered clouds,0.0
2018-01-26 13:00:00,0,6.02,1.11,5.14,250,Clouds,broken clouds,0.0
2018-01-26 14:00:00,0,6.07,1.17,5.14,240,Clouds,broken clouds,0.0
2018-01-26 15:00:00,0,6.05,1.86,4.12,240,Clouds,broken clouds,0.0
