dt,timezone,temp,feels_like,wind_speed,wind_deg,weather_main,weather_description
1535565600,3600,15.0,11.79,3.6,310,Clouds,scattered clouds
1535569200,3600,14.08,11.11,3.6,310,Clouds,scattered clouds
1535572800,3600,12.29,9.35,3.6,300,Clouds,broken clouds
1535576400,3600,10.88,8.81,2.57,300,Clouds,broken clouds
1535580000,3600,9.05,6.19,3.09,300,Clouds,broken clouds
1535583600,3600,8.78,6.45,2.57,310,Clouds,broken clouds
1535587200,3600,8.5,5.74,3.09,310,Clouds,broken clouds
1535590800,3600,7.96,6.52,1.03,0,Clouds,broken clouds
1535594400,3600,7.57,5.11,2.06,220,Clouds,broken clouds
1535598000,3600,8.75,6.77,2.06,250,Clouds,broken clouds
1535601600,3600,9.6,7.1,3.09,270,Clouds,broken clouds
1535605200,3600,9.71,7.96,2.06,270,Clouds,broken clouds
1535608800,3600,10.05,8.75,1.54,250,Clouds,broken clouds
1535612400,3600,10.62,9.21,1.54,0,Clouds,broken clouds
1535616000,3600,11.55,10.15,1.54,0,Clouds,broken clouds
1535619600,3600,12.1,11.19,1.03,0,Clouds,broken clouds
1535623200,3600,14.35,13.6,0.51,360,Clouds,broken clouds
1535626800,3600,14.45,12.79,1.54,0,Clouds,broken clouds
1535630400,3600,14.56,11.4,3.09,100,Clouds,broken clouds
1535634000,3600,14.99,12.23,3.6,100,Clouds,broken clouds
1535637600,3600,15.03,13.0,2.57,110,Clouds,broken clouds
1535641200,3600,15.96,13.2,3.6,100,Clouds,broken clouds
1535644800,3600,14.99,11.51,4.63,100,Clouds,broken clouds
1535648400,3600,15.0,11.8,4.63,80,Clouds,scattered clouds
1535652000,3600,14.06,11.15,4.63,90,Clouds,scattered clouds
1535655600,3600,13.97,11.5,3.6,110,Clouds,few clouds
1535659200,3600,13.0,11.18,3.09,100,Clouds,broken clouds
1535662800,3600,12.08,10.73,2.06,130,Clouds,broken clouds
1535666400,3600,11.63,9.16,3.09,150,Clouds,broken clouds
1535670000,3600,10.67,8.7,2.06,150,Clouds,scattered clouds
1535673600,3600,8.37,6.92,1.54,180,Clouds,scattered clouds
1535677200,3600,7.01,4.87,2.06,120,Clouds,few clouds
1535680800,3600,6.48,4.59,1.54,120,Clouds,few clouds
1535684400,3600,7.78,6.18,1.54,0,Clouds,few clouds
1535688000,3600,11.35,9.9,1.54,0,Clouds,broken clouds
1535691600,3600,11.74,10.61,1.54,0,Clouds,broken clouds
1535695200,3600,12.23,10.56,2.57,120,Clouds,broken clouds
1535698800,3600,13.23,10.82,3.6,140,Clouds,few clouds
1535702400,3600,14.74,11.39,5.14,150,Clouds,few clouds
1535706000,3600,15.29,11.38,6.17,150,Clouds,few clouds
1535709600,3600,16.7,12.99,5.66,150,Clouds,few clouds
1535713200,3600,17.27,13.1,6.17,150,Clouds,scattered clouds
1535716800,3600,17.74,13.7,6.17,150,Clouds,scattered clouds
1535720400,3600,18.16,13.53,6.69,170,Clouds,broken clouds
1535724000,3600,18.63,14.55,6.17,160,Clouds,broken clouds
1535727600,3600,19.04,15.07,6.17,160,Clouds,few clouds
1535731200,3600,19.01,15.1,5.66,140,Clouds,scattered clouds
1535734800,3600,18.52,14.41,6.17,160,Clouds,scattered clouds
1535738400,3600,17.62,13.45,6.69,150,Clouds,broken clouds
1535742000,3600,16.72,13.27,5.66,170,Clouds,broken clouds
1535745600,3600,16.21,13.64,4.63,150,Clouds,broken clouds
1535749200,3600,15.82,13.49,4.12,150,Clouds,broken clouds
1535752800,3600,15.8,14.48,3.09,150,Clouds,broken clouds
1535756400,3600,15.8,15.21,2.06,150,Clouds,broken clouds
1535760000,3600,16.17,14.97,3.09,150,Clouds,broken clouds
1535763600,3600,16.2,16.09,2.06,150,Clouds,broken clouds
1535767200,3600,16.19,15.72,2.57,160,Clouds,broken clouds
1535770800,3600,15.35,16.03,1.03,0,Drizzle,light intensity drizzle
1535774400,3600,15.37,16.05,1.03,0,Clouds,broken clouds
1535778000,3600,15.38,15.1,2.42,189,Clouds,broken clouds
1535781600,3600,15.37,15.2,2.25,195,Drizzle,light intensity drizzle
1535785200,3600,15.44,15.79,1.54,0,Drizzle,light intensity drizzle rain
1535788800,3600,15.01,13.05,4.63,280,Drizzle,light intensity drizzle rain
1535792400,3600,15.55,15.58,2.06,270,Clouds,broken clouds
1535796000,3600,17.31,17.27,2.06,250,Clouds,broken clouds
1535799600,3600,19.1,17.89,3.09,170,Clouds,broken clouds
1535803200,3600,19.59,19.61,1.54,0,Clouds,broken clouds
1535806800,3600,20.08,19.9,2.06,200,Clouds,broken clouds
1535810400,3600,20.1,19.95,2.57,170,Clouds,broken clouds
1535814000,3600,20.11,19.99,3.09,130,Clouds,broken clouds
1535817600,3600,20.46,20.47,3.09,120,Clouds,broken clouds
1535821200,3600,19.55,19.6,3.09,100,Clouds,broken clouds
1535824800,3600,19.05,19.27,3.09,90,Clouds,broken clouds
1535828400,3600,18.1,18.32,2.57,90,Clouds,broken clouds
1535832000,3600,17.16,17.39,2.06,90,Clouds,broken clouds
1535835600,3600,15.4,16.08,1.54,100,Clouds,broken clouds
1535839200,3600,14.88,15.01,2.06,140,Clouds,scattered clouds
1535842800,3600,13.59,13.27,2.06,120,Clouds,few clouds
1535846400,3600,14.47,14.46,2.06,130,Clouds,few clouds
1535850000,3600,13.57,13.97,1.03,0,Clouds,scattered clouds
1535853600,3600,14.05,14.61,1.03,0,Clouds,scattered clouds
1535857200,3600,15.38,15.71,1.54,0,Clouds,scattered clouds
1535860800,3600,15.4,15.74,1.54,0,Clouds,broken clouds
1535864400,3600,15.87,14.94,2.57,210,Clouds,broken clouds
1535868000,3600,15.88,15.31,2.57,180,Clouds,broken clouds
1535871600,3600,16.72,16.42,2.06,100,Clouds,broken clouds
1535875200,3600,17.21,18.18,1.03,0,Clouds,broken clouds
1535878800,3600,18.24,17.82,2.57,150,Clouds,broken clouds
